Iteration: 0 | Loss: 0.0 | Current Suffix: output!!!!!!!! 
Iteration: 136 | Loss: -0.7578125 | Current Suffix: cathedral Godd Liberty res
Iteration: 137 | Loss: -0.859375 | Current Suffix: cathedral splend Liberty res
Iteration: 138 | Loss: -1.5625 | Current Suffix: cathedral Statue Liberty res
Iteration: 139 | Loss: -4.18359375 | Current Suffix: cathedral Statue Liberty Talk
Iteration: 140 | Loss: -4.59765625 | Current Suffix: cathedral Statue Liberty Paladin
Iteration: 141 | Loss: -4.6953125 | Current Suffix: cathedral Statue Liberty outsourcing
Iteration: 142 | Loss: -5.1640625 | Current Suffix: cathedral Statue Liberty voucher
Iteration: 143 | Loss: -5.78125 | Current Suffix: cathedral Statue Liberty gambling
Iteration: 144 | Loss: -9.46875 | Current Suffix: praying Statue Liberty gambling
Iteration: 145 | Loss: -7.8125 | Current Suffix: praying Statue Liberty boosting
Iteration: 146 | Loss: -6.98046875 | Current Suffix: praying Statue Liberty crates
Iteration: 147 | Loss: -9.46875 | Current Suffix: praying Statue Liberty gambling
Iteration: 148 | Loss: -9.5703125 | Current Suffix: praying Statue Liberty optimistic
Iteration: 149 | Loss: -7.8125 | Current Suffix: praying Statue Libertyzos
Iteration: 150 | Loss: -7.82421875 | Current Suffix: praying Statue Liberty antidepressants
Iteration: 151 | Loss: -8.515625 | Current Suffix: praying Statue Liberty cigarettes
Iteration: 152 | Loss: -8.8125 | Current Suffix: praying Statue Liberty cookies
Iteration: 153 | Loss: -7.39453125 | Current Suffix: dreams Statue Liberty cookies
Iteration: 154 | Loss: -6.765625 | Current Suffix: dreams Statue Liberty crates
Iteration: 155 | Loss: -7.30078125 | Current Suffix: intimidate Statue Liberty crates
Iteration: 156 | Loss: -6.8671875 | Current Suffix: intimidate Statue Liberty access
Iteration: 157 | Loss: -6.234375 | Current Suffix: intimidate Statue Libertyarin
Iteration: 158 | Loss: -6.13671875 | Current Suffix: intimidate Statue Liberty mobility
Iteration: 159 | Loss: -9.5625 | Current Suffix: intimidate Statue Liberty fire
Iteration: 160 | Loss: -6.99609375 | Current Suffix: intimidate Statue Liberty distractions
Iteration: 161 | Loss: -6.19921875 | Current Suffix: intimidate Statue Liberty robes
Iteration: 162 | Loss: -5.9609375 | Current Suffix: intimidate Statue Liberty ration
Iteration: 163 | Loss: -9.734375 | Current Suffix: intimidate Statue Liberty patience
Iteration: 164 | Loss: -5.52734375 | Current Suffix: intimidate Statue Liberty Farming
Iteration: 165 | Loss: -8.1640625 | Current Suffix: intimidate Statue Liberty prehistoric
Iteration: 166 | Loss: -7.12109375 | Current Suffix: intimidate Statue Liberty Coliseum
Iteration: 167 | Loss: -6.0703125 | Current Suffix: intimidate Statue Liberty flashbacks
Iteration: 168 | Loss: -8.140625 | Current Suffix: disabled Statue Liberty flashbacks
Iteration: 169 | Loss: -9.625 | Current Suffix: disabled Statue Liberty fading
Iteration: 170 | Loss: -8.171875 | Current Suffix: disabled Statue Libertypacks
Iteration: 171 | Loss: -10.359375 | Current Suffix: disabled Statue Liberty Coliseum
Iteration: 172 | Loss: -8.4140625 | Current Suffix: disabled Statue Liberty Continent
Iteration: 173 | Loss: -8.6796875 | Current Suffix: disabled Statue Libertyighthouse
Iteration: 174 | Loss: -10.3515625 | Current Suffix: disabled Statue Liberty gradient
Iteration: 175 | Loss: -9.890625 | Current Suffix: extinguished Statue Liberty gradient
Iteration: 176 | Loss: -9.078125 | Current Suffix: extinguished Statue Liberty UFOs
Iteration: 177 | Loss: -9.59375 | Current Suffix: extinguished Statue Liberty tougher
Iteration: 178 | Loss: -9.078125 | Current Suffix: extinguished Statue Liberty UFOs
Iteration: 179 | Loss: -9.59375 | Current Suffix: extinguished Statue Liberty tougher
Iteration: 180 | Loss: -7.91015625 | Current Suffix: extinguished Statue Liberty undead
Iteration: 181 | Loss: -10.6640625 | Current Suffix: extinguished Statue Liberty sensitivity
Iteration: 182 | Loss: -8.6953125 | Current Suffix: spy Statue Liberty sensitivity
Iteration: 183 | Loss: -9.359375 | Current Suffix: spy Statue Liberty drones
Iteration: 184 | Loss: -8.765625 | Current Suffix: spy Statue Libertylings
Iteration: 185 | Loss: -8.6640625 | Current Suffix: spy Statue Liberty athletics
Iteration: 186 | Loss: -9.5859375 | Current Suffix: spy Statue Liberty gambling
Iteration: 187 | Loss: -9.375 | Current Suffix: spy Statue Liberty insurers
Iteration: 188 | Loss: -8.5703125 | Current Suffix: spy Statue Liberty friendships
Iteration: 189 | Loss: -7.34375 | Current Suffix: spy Statue Liberty businesses
Iteration: 190 | Loss: -10.265625 | Current Suffix: spy Statue Liberty education
Iteration: 191 | Loss: -9.109375 | Current Suffix: spy Statue Liberty bigotry
Iteration: 192 | Loss: -7.88671875 | Current Suffix: spy Statue Liberty narcotics
Iteration: 193 | Loss: -6.953125 | Current Suffix: spy Statue Liberty insanity
Iteration: 194 | Loss: -7.390625 | Current Suffix: spy Statue Liberty crates
Iteration: 195 | Loss: -9.53125 | Current Suffix: spy Statue Liberty condos
Iteration: 196 | Loss: -9.359375 | Current Suffix: spy Statue Liberty drones
Iteration: 197 | Loss: -8.4921875 | Current Suffix: spy Statue Libertyrals
Iteration: 198 | Loss: -9.453125 | Current Suffix: spy Statue Libertyigers
Iteration: 199 | Loss: -9.703125 | Current Suffix: spy Statue Liberty invaders
Iteration: 200 | Loss: -10.84375 | Current Suffix: spy Statue Liberty immigration
Iteration: 201 | Loss: -7.95703125 | Current Suffix: spy Statue Liberty universities
Iteration: 202 | Loss: -7.8515625 | Current Suffix: spy Statue Liberty colleges
Iteration: 203 | Loss: -8.8046875 | Current Suffix: spy Statue Liberty glaciers
Iteration: 204 | Loss: -9.546875 | Current Suffix: spy Statue Liberty giveaways
Iteration: 205 | Loss: -8.7890625 | Current Suffix: spy Statue Liberty animosity
Iteration: 206 | Loss: -6.4296875 | Current Suffix: spy Statue Libertyquest
Iteration: 207 | Loss: -8.4375 | Current Suffix: spy Statue Liberty shotguns
Iteration: 208 | Loss: -9.359375 | Current Suffix: spy Statue Liberty drones
Iteration: 209 | Loss: -8.4921875 | Current Suffix: spy Statue Libertyrals
Iteration: 210 | Loss: -9.703125 | Current Suffix: spy Statue Liberty invaders
Iteration: 211 | Loss: -10.84375 | Current Suffix: spy Statue Liberty immigration
Iteration: 212 | Loss: -5.7421875 | Current Suffix: spy Statue Liberty religions
Iteration: 213 | Loss: -7.953125 | Current Suffix: spy Statue Libertys
Iteration: 214 | Loss: -9.375 | Current Suffix: spy Statue Libertyisks
Iteration: 215 | Loss: -8.78125 | Current Suffix: spy Statue Liberty ridge
Iteration: 216 | Loss: -8.78125 | Current Suffix: spy Statue Liberty robots
Iteration: 217 | Loss: -8.6171875 | Current Suffix: spy Statue Liberty warriors
Iteration: 218 | Loss: -8.1953125 | Current Suffix: spy Statue Liberty darts
Iteration: 219 | Loss: -7.7578125 | Current Suffix: spy Statue Liberty Rifle
Iteration: 220 | Loss: -7.49609375 | Current Suffix: spy Statue Liberty bullying
Iteration: 221 | Loss: -10.625 | Current Suffix: spy Statue Liberty distractions
Iteration: 222 | Loss: -6.19921875 | Current Suffix: spy Statue Liberty Fighters
Iteration: 223 | Loss: -7.0234375 | Current Suffix: spy Statue Libertyistar
Iteration: 224 | Loss: -7.54296875 | Current Suffix: spy Statue Libertykish
Iteration: 225 | Loss: -6.7578125 | Current Suffix: spy Statue Liberty Indonesian
Iteration: 226 | Loss: -8.7890625 | Current Suffix: spy Statue Libertyiak
Iteration: 227 | Loss: -8.859375 | Current Suffix: spy Statue Liberty beasts
Iteration: 228 | Loss: -8.0546875 | Current Suffix: spy Statue Liberty hunters
Iteration: 229 | Loss: -8.46875 | Current Suffix: spy Statue Liberty distraction
Iteration: 230 | Loss: -5.67578125 | Current Suffix: spy Statue Liberty pedestrians
Iteration: 231 | Loss: -8.5 | Current Suffix: spy Statue Liberty aliens
Iteration: 232 | Loss: -8.671875 | Current Suffix: spy Statue Libertybike
Iteration: 233 | Loss: -8.7890625 | Current Suffix: spy Statue Liberty paintings
Iteration: 234 | Loss: -8.890625 | Current Suffix: spy Statue Liberty booze
Iteration: 235 | Loss: -8.921875 | Current Suffix: spy Statue Liberty hostility
Iteration: 236 | Loss: -7.1015625 | Current Suffix: spy Statue Liberty awards
Iteration: 237 | Loss: -7.84375 | Current Suffix: spy Statue Liberty apology
Iteration: 238 | Loss: -8.234375 | Current Suffix: spy Statue Liberty jealousy
Iteration: 239 | Loss: -6.8046875 | Current Suffix: spy Statue Liberty clout
Iteration: 240 | Loss: -7.328125 | Current Suffix: spy Statue Liberty Roosevelt
Iteration: 241 | Loss: -8.78125 | Current Suffix: spy Statue Liberty ridge
Iteration: 242 | Loss: -8.78125 | Current Suffix: spy Statue Liberty ridge
Iteration: 243 | Loss: -8.78125 | Current Suffix: spy Statue Liberty robots
Iteration: 244 | Loss: -8.6171875 | Current Suffix: spy Statue Liberty warriors
Iteration: 245 | Loss: -8.1953125 | Current Suffix: spy Statue Liberty darts
Iteration: 246 | Loss: -8.6171875 | Current Suffix: spy Statue Libertygae
Iteration: 247 | Loss: -5.98046875 | Current Suffix: spy Statue Liberty Polo
Iteration: 248 | Loss: -6.984375 | Current Suffix: spy Statue Libertyobin
Iteration: 249 | Loss: -7.6015625 | Current Suffix: spy Statue Libertyoy
Iteration: 250 | Loss: -8.5 | Current Suffix: spy Statue Libertyquez
Iteration: 251 | Loss: -7.74609375 | Current Suffix: spy Statue Libertyisons
Iteration: 252 | Loss: -6.6015625 | Current Suffix: spy Statue Liberty dungeons
Iteration: 253 | Loss: -8.140625 | Current Suffix: spy Statue Liberty oppression
Iteration: 254 | Loss: -9.703125 | Current Suffix: spy Statue Liberty invaders
Iteration: 255 | Loss: -10.84375 | Current Suffix: spy Statue Liberty immigration
Iteration: 256 | Loss: -7.95703125 | Current Suffix: spy Statue Liberty universities
Iteration: 257 | Loss: -10.8046875 | Current Suffix: spy Statue Liberty degrees
Iteration: 258 | Loss: -10.1640625 | Current Suffix: congr Statue Liberty degrees
Iteration: 259 | Loss: -7.30078125 | Current Suffix: congr Statue Liberty moments
Iteration: 260 | Loss: -9.34375 | Current Suffix: congr Statue Liberty holidays
Iteration: 261 | Loss: -8.09375 | Current Suffix: congr Statue Liberty hikes
Iteration: 262 | Loss: -9.375 | Current Suffix: congr Statue Liberty insurers
Iteration: 263 | Loss: -9.6484375 | Current Suffix: congr Statue Liberty skiing
Iteration: 264 | Loss: -9.09375 | Current Suffix: congr Statue Liberty republican
Iteration: 265 | Loss: -5.375 | Current Suffix: congr Statue Libertyisec
Iteration: 266 | Loss: -8.4375 | Current Suffix: congr Statue Liberty month
Iteration: 267 | Loss: -9.109375 | Current Suffix: congr Statue Liberty request
Iteration: 268 | Loss: -7.453125 | Current Suffix: congr Statue Liberty deadlines
Iteration: 269 | Loss: -7.1328125 | Current Suffix: congr Statue Liberty law
Iteration: 270 | Loss: -8.453125 | Current Suffix: congr Statue Liberty litigation
Iteration: 271 | Loss: -8.078125 | Current Suffix: congr Statue Liberty legality
Iteration: 272 | Loss: -8.3125 | Current Suffix: congr Statue Liberty legal
Iteration: 273 | Loss: -9.0 | Current Suffix: congr Statue Liberty suits
Iteration: 274 | Loss: -6.9453125 | Current Suffix: congr Statue Liberty Park
Iteration: 275 | Loss: -7.234375 | Current Suffix: congr Statue Liberty explores
Iteration: 276 | Loss: -7.44140625 | Current Suffix: congr Statue Liberty aspirations
Iteration: 277 | Loss: -7.9453125 | Current Suffix: congr Statue Liberty test
Iteration: 278 | Loss: -8.515625 | Current Suffix: congr Statue Liberty irritation
Iteration: 279 | Loss: -7.23046875 | Current Suffix: congr Statue Liberty vitality
Iteration: 280 | Loss: -6.546875 | Current Suffix: congr Statue Liberty Invention
Iteration: 281 | Loss: -8.953125 | Current Suffix: congr Statue Liberty vouchers
Iteration: 282 | Loss: -8.796875 | Current Suffix: congr Statue Liberty gambling
Iteration: 283 | Loss: -7.984375 | Current Suffix: congr Statue Liberty mortgages
Iteration: 284 | Loss: -8.3359375 | Current Suffix: congr Statue Liberty attrition
Iteration: 285 | Loss: -6.94140625 | Current Suffix: congr Statue Liberty exploration
Iteration: 286 | Loss: -8.6953125 | Current Suffix: congr Statue Liberty progress
Iteration: 287 | Loss: -8.640625 | Current Suffix: congr Statue Liberty purchase
Iteration: 288 | Loss: -9.8125 | Current Suffix: congr Statue Liberty ages
Iteration: 289 | Loss: -7.81640625 | Current Suffix: congr Statue Liberty republic
Iteration: 290 | Loss: -9.0703125 | Current Suffix: congr Statue Liberty redress
Iteration: 291 | Loss: -6.9140625 | Current Suffix: congr Statue Liberty ambition
Iteration: 292 | Loss: -8.8828125 | Current Suffix: congr Statue Liberty panic
Iteration: 293 | Loss: -6.9296875 | Current Suffix: congr Statue Libertyquit
Iteration: 294 | Loss: -8.4921875 | Current Suffix: congr Statue Liberty Quake
Iteration: 295 | Loss: -6.48828125 | Current Suffix: completed Statue Liberty Quake
Iteration: 296 | Loss: -9.4609375 | Current Suffix: completed Statue Liberty Rampage
Iteration: 297 | Loss: -5.75 | Current Suffix: completed Statue Libertyaryn
Iteration: 298 | Loss: -8.953125 | Current Suffix: completed Statue Liberty Swordsman
Iteration: 299 | Loss: -9.4609375 | Current Suffix: completed Statue Liberty Rampage
Iteration: 300 | Loss: -8.40625 | Current Suffix: completed Statue Libertyidges
Iteration: 301 | Loss: -8.6796875 | Current Suffix: completed Statue Liberty outskirts
Iteration: 302 | Loss: -8.140625 | Current Suffix: completed Statue Liberty difficulty
Iteration: 303 | Loss: -9.4921875 | Current Suffix: vetoed Statue Liberty difficulty
Iteration: 304 | Loss: -8.4296875 | Current Suffix: repeal Statue Liberty difficulty
Iteration: 305 | Loss: -11.5703125 | Current Suffix: prevailed Statue Liberty difficulty
Iteration: 306 | Loss: -13.453125 | Current Suffix: prevailed Statue Liberty accessibility
Iteration: 307 | Loss: -11.828125 | Current Suffix: prevailed Statue Liberty comprehension
Iteration: 308 | Loss: -10.2734375 | Current Suffix: prevailed Statue Libertyxi
Iteration: 309 | Loss: -9.46875 | Current Suffix: prevailed Statue Libertybreeding
Iteration: 310 | Loss: -11.125 | Current Suffix: prevailed Statue Liberty grazing
Iteration: 311 | Loss: -11.640625 | Current Suffix: prevailed Statue Liberty cows
Iteration: 312 | Loss: -11.7890625 | Current Suffix: prevailed Statue Liberty aspirin
Iteration: 313 | Loss: -11.078125 | Current Suffix: prevailed Statue Libertyitars
Iteration: 314 | Loss: -8.9140625 | Current Suffix: prevailed Statue Libertyiard
Iteration: 315 | Loss: -7.9453125 | Current Suffix: prevailed Statue Libertyalez
Iteration: 316 | Loss: -11.109375 | Current Suffix: prevailed Statue Libertyedom
Iteration: 317 | Loss: -12.2578125 | Current Suffix: prevailed Statue Liberty upstream
Iteration: 318 | Loss: -11.0703125 | Current Suffix: prevailed Statue Liberty toughest
Iteration: 319 | Loss: -12.546875 | Current Suffix: prevailed Statue Liberty longer
Iteration: 320 | Loss: -10.6328125 | Current Suffix: prevailed Statue Liberty effectiveness
Iteration: 321 | Loss: -12.828125 | Current Suffix: prevailed Statue Liberty toughness
Iteration: 322 | Loss: -10.8046875 | Current Suffix: prevailed Statue Liberty attractiveness
Iteration: 323 | Loss: -12.40625 | Current Suffix: prevailed Statue Liberty durability
Iteration: 324 | Loss: -10.390625 | Current Suffix: prevailed Statue Liberty primary
Iteration: 325 | Loss: -10.796875 | Current Suffix: prevailed Statue Liberty XIV
Iteration: 326 | Loss: -9.71875 | Current Suffix: prevailed Statue Liberty00007
Iteration: 327 | Loss: -10.09375 | Current Suffix: prevailed Statue Liberty steak
Iteration: 328 | Loss: -9.8515625 | Current Suffix: prevailed Statue Libertysis
Iteration: 329 | Loss: -10.7578125 | Current Suffix: prevailed Statue Libertyanos
Iteration: 330 | Loss: -9.0390625 | Current Suffix: prevailed Statue Libertycombe
Iteration: 331 | Loss: -10.5390625 | Current Suffix: prevailed Statue Libertyidelity
Iteration: 332 | Loss: -10.078125 | Current Suffix: prevailed Statue Libertyphies
Iteration: 333 | Loss: -10.296875 | Current Suffix: prevailed Statue Liberty entrances
Iteration: 334 | Loss: -11.0234375 | Current Suffix: prevailed Statue Liberty quieter
Iteration: 335 | Loss: -12.46875 | Current Suffix: prevailed Statue Liberty taller
Iteration: 336 | Loss: -11.453125 | Current Suffix: prevailed Statue Liberty density
Iteration: 337 | Loss: -11.7890625 | Current Suffix: prevailed Statue Liberty aspirin
Iteration: 338 | Loss: -10.125 | Current Suffix: prevailed Statue Liberty Swordsman
Iteration: 339 | Loss: -10.8671875 | Current Suffix: prevailed Statue Liberty relapse
Iteration: 340 | Loss: -10.6953125 | Current Suffix: prevailed Statue Libertyguards
Iteration: 341 | Loss: -11.171875 | Current Suffix: prevailed Statue Libertysword
Iteration: 342 | Loss: -10.046875 | Current Suffix: prevailed Statue Libertybeans
Iteration: 343 | Loss: -11.15625 | Current Suffix: prevailed Statue Liberty cereal
Iteration: 344 | Loss: -11.296875 | Current Suffix: prevailed Statue Liberty oats
Iteration: 345 | Loss: -10.171875 | Current Suffix: prevailed Statue Liberty beans
Iteration: 346 | Loss: -11.640625 | Current Suffix: prevailed Statue Liberty cows
Iteration: 347 | Loss: -13.796875 | Current Suffix: prevailed Statue Liberty alcoholism
Iteration: 348 | Loss: -12.0859375 | Current Suffix: prevailed Statue Liberty avoidance
Iteration: 349 | Loss: -13.2265625 | Current Suffix: prevailed Statue Liberty integration
Iteration: 350 | Loss: -9.859375 | Current Suffix: prevailed Statue Liberty IPA
Iteration: 351 | Loss: -10.4765625 | Current Suffix: prevailed Statue Liberty sweets
Iteration: 352 | Loss: -12.4765625 | Current Suffix: prevailed Statue Liberty pills
Iteration: 353 | Loss: -10.5546875 | Current Suffix: prevailed Statue Liberty dinosaurs
Iteration: 354 | Loss: -12.828125 | Current Suffix: prevailed Statue Liberty toughness
Iteration: 355 | Loss: -10.8046875 | Current Suffix: prevailed Statue Liberty attractiveness
Iteration: 356 | Loss: -12.40625 | Current Suffix: prevailed Statue Liberty durability
Iteration: 357 | Loss: -9.5625 | Current Suffix: prevailed Statue Liberty hue
Iteration: 358 | Loss: -11.8046875 | Current Suffix: prevailed Statue Liberty flexibility
Iteration: 359 | Loss: -10.875 | Current Suffix: prevailed Statue Libertyms
Iteration: 360 | Loss: -8.6328125 | Current Suffix: prevailed Statue Libertydm
Iteration: 361 | Loss: -10.2734375 | Current Suffix: prevailed Statue Libertyxi
Iteration: 362 | Loss: -9.3125 | Current Suffix: prevailed Statue Libertyvale
Iteration: 363 | Loss: -10.3671875 | Current Suffix: prevailed Statue Liberty southeast
Iteration: 364 | Loss: -9.0 | Current Suffix: prevailed Statue Liberty======
Iteration: 365 | Loss: -10.0625 | Current Suffix: prevailed Statue LibertyUU
Iteration: 366 | Loss: -9.609375 | Current Suffix: prevailed Statue Liberty~~
Iteration: 367 | Loss: -10.71875 | Current Suffix: prevailed Statue LibertyPanel
Iteration: 368 | Loss: -8.875 | Current Suffix: prevailed Statue Liberty Label
Iteration: 369 | Loss: -9.1171875 | Current Suffix: prevailed Statue Liberty industries
Iteration: 370 | Loss: -11.640625 | Current Suffix: prevailed Statue Liberty subscriptions
Iteration: 371 | Loss: -10.9296875 | Current Suffix: prevailed Statue Liberty ambition
Iteration: 372 | Loss: -10.2421875 | Current Suffix: prevailed Statue Liberty Presidency
Iteration: 373 | Loss: -8.6640625 | Current Suffix: prevailed Statue Libertycards
Iteration: 374 | Loss: -11.3671875 | Current Suffix: prevailed Statue Liberty giveaways
Iteration: 375 | Loss: -10.203125 | Current Suffix: prevailed Statue Libertyiru
Iteration: 376 | Loss: -11.3671875 | Current Suffix: prevailed Statue Liberty giveaways
Iteration: 377 | Loss: -10.28125 | Current Suffix: prevailed Statue Libertydemocracy
Iteration: 378 | Loss: -10.0078125 | Current Suffix: prevailed Statue Liberty liberalism
Iteration: 379 | Loss: -13.2578125 | Current Suffix: prevailed Statue Liberty patriotism
Iteration: 380 | Loss: -11.921875 | Current Suffix: prevailed Statue Liberty schooling
Iteration: 381 | Loss: -13.2578125 | Current Suffix: prevailed Statue Liberty patriotism
Iteration: 382 | Loss: -11.921875 | Current Suffix: prevailed Statue Liberty schooling
Iteration: 383 | Loss: -12.078125 | Current Suffix: prevailed Statue Liberty reliability
Iteration: 384 | Loss: -11.6171875 | Current Suffix: prevailed Statue Liberty aggression
Iteration: 385 | Loss: -11.0703125 | Current Suffix: prevailed Statue Liberty adoption
Iteration: 386 | Loss: -12.0703125 | Current Suffix: prevailed Statue Liberty intellectually
Iteration: 387 | Loss: -10.1796875 | Current Suffix: prevailed Statue Liberty wee
Iteration: 388 | Loss: -11.453125 | Current Suffix: prevailed Statue Liberty unstoppable
Iteration: 389 | Loss: -12.109375 | Current Suffix: prevailed Statue Liberty Stout
Iteration: 390 | Loss: -11.8359375 | Current Suffix: prevailed Statue Liberty prosperous
Iteration: 391 | Loss: -11.5 | Current Suffix: prevailed Statue Liberty undefeated
Iteration: 392 | Loss: -10.78125 | Current Suffix: prevailed Statue Liberty bluff
Iteration: 393 | Loss: -10.5390625 | Current Suffix: prevailed Statue Libertyidelity
Iteration: 394 | Loss: -11.21875 | Current Suffix: prevailed Statue Liberty vengeance
Iteration: 395 | Loss: -10.09375 | Current Suffix: prevailed Statue Liberty Seal
Iteration: 396 | Loss: -8.859375 | Current Suffix: prevailed Statue Liberty Coastal
Iteration: 397 | Loss: -10.09375 | Current Suffix: prevailed Statue Liberty Seal
Iteration: 398 | Loss: -13.09375 | Current Suffix: prevailed Statue Liberty malaria
Iteration: 399 | Loss: -10.9296875 | Current Suffix: prevailed Statue Liberty paranoia
Iteration: 400 | Loss: -10.59375 | Current Suffix: prevailed Statue Liberty Spears
Iteration: 401 | Loss: -8.890625 | Current Suffix: prevailed Statue Liberty Beans
Iteration: 402 | Loss: -10.203125 | Current Suffix: prevailed Statue Libertyiru
Iteration: 403 | Loss: -9.390625 | Current Suffix: prevailed Statue Libertypai
Iteration: 404 | Loss: -10.6484375 | Current Suffix: prevailed Statue Liberty Bonds
Iteration: 405 | Loss: -10.5859375 | Current Suffix: prevailed Statue Liberty clout
Iteration: 406 | Loss: -11.4296875 | Current Suffix: prevailed Statue Liberty harsher
Iteration: 407 | Loss: -12.078125 | Current Suffix: prevailed Statue Liberty reliability
Iteration: 408 | Loss: -12.5 | Current Suffix: prevailed Statue Liberty progression
Iteration: 409 | Loss: -11.3046875 | Current Suffix: prevailed Statue Liberty missions
Iteration: 410 | Loss: -12.8046875 | Current Suffix: prevailed Statue Liberty Points
Iteration: 411 | Loss: -12.390625 | Current Suffix: prevailed Statue Liberty tougher
Iteration: 412 | Loss: -11.6796875 | Current Suffix: prevailed Statue Liberty certificates
Iteration: 413 | Loss: -11.6796875 | Current Suffix: prevailed Statue Libertyicism
Iteration: 414 | Loss: -11.5390625 | Current Suffix: prevailed Statue Liberty skeptical
Iteration: 415 | Loss: -12.21875 | Current Suffix: prevailed Statue Liberty critical
Iteration: 416 | Loss: -9.71875 | Current Suffix: prevailed Statue Liberty bonding
Iteration: 417 | Loss: -9.171875 | Current Suffix: prevailed Statue Liberty debt
Iteration: 418 | Loss: -11.4140625 | Current Suffix: prevailed Statue Liberty animosity
Iteration: 419 | Loss: -10.9609375 | Current Suffix: prevailed Statue Liberty depression
Iteration: 420 | Loss: -12.1171875 | Current Suffix: prevailed Statue Liberty asthma
Iteration: 421 | Loss: -11.7265625 | Current Suffix: prevailed Statue Liberty tyranny
Iteration: 422 | Loss: -10.1875 | Current Suffix: prevailed Statue Liberty empire
Iteration: 423 | Loss: -11.2734375 | Current Suffix: prevailed Statue Liberty civilization
Iteration: 424 | Loss: -11.78125 | Current Suffix: prevailed Statue Liberty apprehension
Iteration: 425 | Loss: -10.015625 | Current Suffix: prevailed Statue Liberty shrimp
Iteration: 426 | Loss: -11.2109375 | Current Suffix: prevailed Statue Liberty pneumonia
Iteration: 427 | Loss: -9.703125 | Current Suffix: prevailed Statue Liberty Anxiety
Iteration: 428 | Loss: -11.3671875 | Current Suffix: prevailed Statue Liberty giveaways
Iteration: 429 | Loss: -11.296875 | Current Suffix: prevailed Statue Liberty oats
Iteration: 430 | Loss: -10.515625 | Current Suffix: prevailed Statue Liberty carrots
Iteration: 431 | Loss: -10.890625 | Current Suffix: prevailed Statue Liberty crates
Iteration: 432 | Loss: -10.515625 | Current Suffix: prevailed Statue Liberty carrots
Iteration: 433 | Loss: -10.6484375 | Current Suffix: prevailed Statue Liberty Bonds
Iteration: 434 | Loss: -9.921875 | Current Suffix: prevailed Statue Liberty strikeouts
Iteration: 435 | Loss: -9.6875 | Current Suffix: prevailed Statue Liberty Athletics
Iteration: 436 | Loss: -11.625 | Current Suffix: prevailed Statue Liberty bowls
Iteration: 437 | Loss: -11.078125 | Current Suffix: prevailed Statue Liberty frustration
Iteration: 438 | Loss: -10.546875 | Current Suffix: prevailed Statue Liberty important
Iteration: 439 | Loss: -10.0625 | Current Suffix: prevailed Statue Libertyism
Iteration: 440 | Loss: -10.359375 | Current Suffix: prevailed Statue Libertyations
Iteration: 441 | Loss: -11.265625 | Current Suffix: prevailed Statue Liberty centrally
Iteration: 442 | Loss: -12.828125 | Current Suffix: prevailed Statue Liberty intimately
Iteration: 443 | Loss: -11.4296875 | Current Suffix: prevailed Statue Liberty sincerity
Iteration: 444 | Loss: -11.8359375 | Current Suffix: prevailed Statue Liberty prosperous
Iteration: 445 | Loss: -9.921875 | Current Suffix: prevailed Statue Liberty crispy
Iteration: 446 | Loss: -9.9765625 | Current Suffix: prevailed Statue Libertypx
Iteration: 447 | Loss: -10.765625 | Current Suffix: prevailed Statue Liberty adulthood
Iteration: 448 | Loss: -11.78125 | Current Suffix: prevailed Statue Liberty heavily
Iteration: 449 | Loss: -12.5859375 | Current Suffix: prevailed Statue Liberty strongly
Iteration: 450 | Loss: -9.515625 | Current Suffix: prevailed Statue Libertyuations
Iteration: 451 | Loss: -9.296875 | Current Suffix: prevailed Statue Liberty eviction
Iteration: 452 | Loss: -11.2421875 | Current Suffix: prevailed Statue Liberty mortgages
Iteration: 453 | Loss: -11.984375 | Current Suffix: prevailed Statue Liberty coupons
Iteration: 454 | Loss: -10.28125 | Current Suffix: prevailed Statue Liberty childcare
Iteration: 455 | Loss: -11.1484375 | Current Suffix: prevailed Statue Liberty persuasive
Iteration: 456 | Loss: -11.8046875 | Current Suffix: prevailed Statue Liberty stronger
Iteration: 457 | Loss: -11.453125 | Current Suffix: prevailed Statue Liberty abolition
Iteration: 458 | Loss: -12.484375 | Current Suffix: prevailed Statue Liberty realism
Iteration: 459 | Loss: -10.59375 | Current Suffix: prevailed Statue Liberty Spears
Iteration: 460 | Loss: -9.2734375 | Current Suffix: prevailed Statue Libertyinois
Iteration: 461 | Loss: -9.3046875 | Current Suffix: prevailed Statue Libertymonds
Iteration: 462 | Loss: -8.6875 | Current Suffix: prevailed Statue Libertyxus
Iteration: 463 | Loss: -10.59375 | Current Suffix: prevailed Statue Liberty confinement
Iteration: 464 | Loss: -10.3125 | Current Suffix: prevailed Statue Liberty tickets
Iteration: 465 | Loss: -11.984375 | Current Suffix: prevailed Statue Liberty coupons
Iteration: 466 | Loss: -11.375 | Current Suffix: prevailed Statue Liberty groceries
Iteration: 467 | Loss: -12.0 | Current Suffix: prevailed Statue Liberty mosquitoes
Iteration: 468 | Loss: -11.640625 | Current Suffix: prevailed Statue Liberty cows
Iteration: 469 | Loss: -11.1875 | Current Suffix: prevailed Statue Liberty diseases
Iteration: 470 | Loss: -10.328125 | Current Suffix: prevailed Statue LibertyGun
Iteration: 471 | Loss: -11.046875 | Current Suffix: prevailed Statue LibertyClient
